annual_id,annual_year,asset_zmt,debt_amt,owner_equity_toatal,opt_income_total,profit_total,net_profit,tax_total,pripid,uni_social_crd_cd,comp_nm
78066f1c49394730822f8f9192c9afe7,2023,8251913,1721415,6530498,1301695,1089432,743718,10894,330226MA2J49X71X,92330226MA2J49X71X,宁海肖岭机械设备租赁服务部
aa53760861924034ae0c81dfc40436dc,2020,6239050,1811532,4427518,-1441080,-919739,-1296972,0,330226MA2CM1YJ6Q,92330226MA2CM1YJ6Q,宁海县青艺越剧团
62e0b024e175411580b4c73386c4ee37,2021,4842135,2509545,2332590,-445521,-284475,-319746,0,330226MA2CM1YJ6Q,92330226MA2CM1YJ6Q,宁海县青艺越剧团
95057689fa7349888d36de0da1174e32,2022,4721464,2079474,2641990,356273,318490,212733,3185,330226MA2CM1YJ6Q,92330226MA2CM1YJ6Q,宁海县青艺越剧团
e34144237c344f95aa99f940dcb7e25e,2023,3322019,1182558,2139461,394238,351981,220995,3520,330226MA2CM1YJ6Q,92330226MA2CM1YJ6Q,宁海县青艺越剧团
eab65e37b73b41b79aa09da97c4fbae2,2020,682323,204894,477429,-86000,-41760,-51888,0,330226MA7DQG576P,91330226MA7DQG576P,宁海县集益文化用品有限公司
bb8911d2d2ee434aadb142033ee8b647,2021,518838,68975,449863,302137,200836,-73188,50209,330226MA7DQG576P,91330226MA7DQG576P,宁海县集益文化用品有限公司
7d7361b281dd4e38a601aa464f2345d8,2022,401409,157855,243554,161879,151896,110412,37974,330226MA7DQG576P,91330226MA7DQG576P,宁海县集益文化用品有限公司
0cd0ed9184bf429e88a05434b4fa2729,2023,824530,258003,566527,181745,143998,76854,36000,330226MA7DQG576P,91330226MA7DQG576P,宁海县集益文化用品有限公司
c5a9b8ef59b64ff88e58912f38091b25,2020,482337,124254,358083,55182,53881,42330,539,330226MACE2BD80K,92330226MACE2BD80K,宁海明杰商务代理代办服务部
02e60cf0bc03428c88e2ecc5d790ca66,2021,586404,164206,422198,33752,31252,23871,313,330226MACE2BD80K,92330226MACE2BD80K,宁海明杰商务代理代办服务部
9edbcc4219d240ed9242457e852fa459,2022,549202,166801,382401,-49638,-29861,-35130,0,330226MACE2BD80K,92330226MACE2BD80K,宁海明杰商务代理代办服务部
7d43c04ee9194b96b9aca1641aa43369,2023,376956,92497,284459,43536,38434,28983,384,330226MACE2BD80K,92330226MACE2BD80K,宁海明杰商务代理代办服务部
3b3c714a46fd41eeaa6646200108165b,2020,100000,34774,65226,15155,15099,14724,151,330226MA2CLJHN40,92330226MA2CLJHN40,宁海县郑敏娜化妆品店
282c16d8b0f44f1db30e9e1999394acc,2021,114000,13095,100905,-16912,-8791,-10194,0,330226MA2CLJHN40,92330226MA2CLJHN40,宁海县郑敏娜化妆品店
132c167ea71840daa1f7884b9569ca24,2022,78000,27915,50085,13013,11478,9120,115,330226MA2CLJHN40,92330226MA2CLJHN40,宁海县郑敏娜化妆品店
85af9db567e14916b5a68811c9c28ea9,2023,108000,15754,92246,7446,6674,5127,67,330226MA2CLJHN40,92330226MA2CLJHN40,宁海县郑敏娜化妆品店
c5b4f5316c0c4aa3abf56905ef63e2d8,2020,139000,29934,109066,-39137,-19197,-21402,0,330226MA2AHJKL3R,92330226MA2AHJKL3R,宁海纪伟机械设备租赁部
9985e841fa7a4a2498cc6f22bf98143e,2021,122000,24684,97316,-8793,-11950,-18171,0,330226MA2AHJKL3R,92330226MA2AHJKL3R,宁海纪伟机械设备租赁部
80f773bd3433476f8a83ae78f594af81,2022,125000,30824,94176,2159,1745,1107,17,330226MA2AHJKL3R,92330226MA2AHJKL3R,宁海纪伟机械设备租赁部
ece03ac161b34f2ebf2587e61cb0c116,2023,83000,20237,62763,39635,51056,48039,511,330226MA2AHJKL3R,92330226MA2AHJKL3R,宁海纪伟机械设备租赁部
34250c5fa0ac4be7bc40a9757c9fb23b,2020,962160,147055,815105,203314,180628,125094,45157,330226MA2GT76E5Q,91330226MA2GT76E5Q,宁海京盾文化传播有限公司
8d50d17f37934dd88f26e8ca617ed0bf,2021,2660677,1290810,1369867,-444589,416047,414435,104012,330226MA2GT76E5Q,91330226MA2GT76E5Q,宁海京盾文化传播有限公司
5c62589e7dad4c4f8dcaaf9df801fe21,2022,1448798,761098,687700,285713,334233,329043,83558,330226MA2GT76E5Q,91330226MA2GT76E5Q,宁海京盾文化传播有限公司
beca8b3bd219437180fa18d71c6bcb01,2023,1501177,695853,805324,-314437,-223574,-261720,0,330226MA2GT76E5Q,91330226MA2GT76E5Q,宁海京盾文化传播有限公司
50931f5e21f5440ea6ea5e704f5f422a,2020,144682834,79955551,64727283,45797645,40080982,18966357,10020246,330226796045668F,91330226796045668F,宁海森林温泉度假村有限公司
d616beeb0b5b4faf81048cb84de41ead,2021,48162044,15753807,32408237,278139,151369,-293349,37842,330226796045668F,91330226796045668F,宁海森林温泉度假村有限公司
e4b8b14623ec4f87b4c8dbce348e92bc,2022,58711572,36560165,22151407,4771651,3630610,1812612,907652,330226796045668F,91330226796045668F,宁海森林温泉度假村有限公司
d5f85bd6d0eb455ead4541fb55a439a0,2023,81300367,40213347,41087020,29687587,25592411,18546252,6398103,330226796045668F,91330226796045668F,宁海森林温泉度假村有限公司
90e9042ae43b4d47b775baee6720d35f,2020,129000,30917,98083,-20308,-10700,-12339,0,330226MA2J5L7U20,92330226MA2J5L7U20,宁海陆潮餐厅
8d728916ac5f43d1af43a593710096cd,2021,114000,41949,72051,-20454,-9086,-12804,0,330226MA2J5L7U20,92330226MA2J5L7U20,宁海陆潮餐厅
0900f79b440d4943823a6a2b4194f3c6,2022,142000,20392,121608,-2374,-1091,-1509,0,330226MA2J5L7U20,92330226MA2J5L7U20,宁海陆潮餐厅
b9b904f7abb84de8bad90d33cd8ca69b,2023,77000,11499,65501,23691,20951,13419,210,330226MA2J5L7U20,92330226MA2J5L7U20,宁海陆潮餐厅
0ae0657e582c4a06b8dce625d92b0e68,2020,118000,32065,85935,-24056,-14355,-19809,0,330226MA2CLG43XH,92330226MA2CLG43XH,宁海县群霞护肤品店
1ebb24ac79184b65ab7c1a9bec091002,2021,119000,29706,89294,-35700,-9641,-12846,0,330226MA2CLG43XH,92330226MA2CLG43XH,宁海县群霞护肤品店
5080ba0fc62e46509d9ffd8127d716a0,2022,109000,27757,81243,1064,6487,2121,65,330226MA2CLG43XH,92330226MA2CLG43XH,宁海县群霞护肤品店
178e4eb18e9443b18691c58efa6dd607,2023,72000,9387,62613,15145,13624,7203,136,330226MA2CLG43XH,92330226MA2CLG43XH,宁海县群霞护肤品店
bfd210afc40941b1acd5dbfef42840bb,2020,2873373,634161,2239212,977097,1960184,1954251,19602,330226MACMYF4J65,92330226MACMYF4J65,宁海京明专业设计服务部
f1f8f6dc86ae4fa9bb386f1e2917e7b7,2021,1162993,642843,520150,8568,7593,5007,76,330226MACMYF4J65,92330226MACMYF4J65,宁海京明专业设计服务部
a3b2b9a7dbb74581901e2bde3e9c073e,2022,2757457,873217,1884240,48847,37172,17268,372,330226MACMYF4J65,92330226MACMYF4J65,宁海京明专业设计服务部
e095bbf5a72d4107adc815f0ef6eedd9,2023,1145628,576019,569609,378950,339539,217371,3395,330226MACMYF4J65,92330226MACMYF4J65,宁海京明专业设计服务部
bc7cfa5722054b37b390f60d8ca05691,2020,78000,20901,57099,-21367,-14960,-18144,0,330226MA2J7E1Q32,92330226MA2J7E1Q32,宁海优客模具设计工作室
33819ac675204e93a5f08c1b13d6affa,2021,86000,16755,69245,1917,9812,1950,98,330226MA2J7E1Q32,92330226MA2J7E1Q32,宁海优客模具设计工作室
d6de409f736f49c4ae598d55fcb4d2db,2022,85000,8840,76160,11737,11034,7077,110,330226MA2J7E1Q32,92330226MA2J7E1Q32,宁海优客模具设计工作室
f99cfdbd0b874e808edcb084d8e67608,2023,126000,20075,105925,23920,44655,41727,447,330226MA2J7E1Q32,92330226MA2J7E1Q32,宁海优客模具设计工作室
dba36cdff52344e5ba4237613e9616c9,2020,167193868,58541147,108652721,-327923,-157437,-208101,0,330226MA7NGG4H6M,91330226MA7NGG4H6M,宁波木禾旅游发展有限公司
a6b3e7f006d741769f7a93f4523b6f1e,2021,168415996,58071944,110344052,18001683,16256654,7398246,4064164,330226MA7NGG4H6M,91330226MA7NGG4H6M,宁波木禾旅游发展有限公司
676ea13b13bc484da3f916f90043264c,2022,96850774,30892386,65958388,-29055232,-11790819,-14746860,0,330226MA7NGG4H6M,91330226MA7NGG4H6M,宁波木禾旅游发展有限公司
1ae9ff0545e049a3905ab592e85cf915,2023,99354553,60165917,39188636,-3144540,-3379962,-4227942,0,330226MA7NGG4H6M,91330226MA7NGG4H6M,宁波木禾旅游发展有限公司
0e7ecc3a9b98496b8818cdcb05dc7037,2020,26452124,15482505,10969619,5044466,4660976,2742777,1165244,3302267723220696,913302267723220696,宁波市华正信息技术有限公司
c423d2b4b5434399960193a0c3c820d8,2021,18183959,5681933,12502026,-1754002,-839278,-968808,0,3302267723220696,913302267723220696,宁波市华正信息技术有限公司
0f6d13b166494a1f84ae737607f41d50,2022,41157871,24627743,16530128,4601320,4498017,3645378,1124504,3302267723220696,913302267723220696,宁波市华正信息技术有限公司
42e742b96c534be1a287b5f91431afac,2023,52953598,16888448,36065150,10028061,9099759,6855720,2274940,3302267723220696,913302267723220696,宁波市华正信息技术有限公司
505dc6f6da92465685313928c21622fd,2020,5689489,1692024,3997465,179162,239607,235980,59902,330226MA2H75JC72,91330226MA2H75JC72,宁波登临文具有限公司
54806798b0894ba9b5782ba01d0394ca,2021,7969118,3572302,4396816,1068600,1165986,1156854,291496,330226MA2H75JC72,91330226MA2H75JC72,宁波登临文具有限公司
32759a9b2bda492aa73a0f835b6e03bb,2022,8703665,4255572,4448093,-805493,-815300,-882783,0,330226MA2H75JC72,91330226MA2H75JC72,宁波登临文具有限公司
ed31e91aa06c4f50861d7460f58781e7,2023,7240043,1948786,5291257,424829,573310,564435,143328,330226MA2H75JC72,91330226MA2H75JC72,宁波登临文具有限公司
fba7399473994509bd2ea2ba9c8e25e5,2020,1128222,301598,826624,250514,207806,108543,51952,330226MAD6GB1R0Y,92330226MAD6GB1R0Y,宁波赞一赞商贸有限公司
a01742efbd9f4926aa75b39d5bfc65c6,2021,1060237,239563,820674,139309,32077,-129321,8019,330226MAD6GB1R0Y,92330226MAD6GB1R0Y,宁波赞一赞商贸有限公司
4285f257c6034a4aacd7a60c83406900,2022,619642,225679,393963,-10723,-12709,-20730,0,330226MAD6GB1R0Y,92330226MAD6GB1R0Y,宁波赞一赞商贸有限公司
fc33360392114b73ba4f99ab15b63232,2023,428309,86087,342222,62037,48070,-47130,12018,330226MAD6GB1R0Y,92330226MAD6GB1R0Y,宁波赞一赞商贸有限公司
a292bb7ee1c44a2cb83f4e7025f0c2a2,2020,84000,20193,63807,20405,19297,12996,193,330226MA291GQ462,92330226MA291GQ462,宁海县长街俞选唐民宿
b6361f4f9bb245969e81a4d47a0bfcad,2021,93000,15520,77480,-27900,-34348,-60258,0,330226MA291GQ462,92330226MA291GQ462,宁海县长街俞选唐民宿
b696b911cf3a41d3900d92c1168356aa,2022,77000,9658,67342,25549,22596,17238,226,330226MA291GQ462,92330226MA291GQ462,宁海县长街俞选唐民宿
a47d889cccc64bf0837bc859e5d20c36,2023,138000,14110,123890,4519,866,-5274,9,330226MA291GQ462,92330226MA291GQ462,宁海县长街俞选唐民宿
12296c16cb7a4b3db2d00d149734e04f,2020,95000,14640,80360,17584,24817,22158,248,330226MA2EMPGU90,92330226MA2EMPGU90,宁海县梅林乐根坊根雕艺术设计工作室
d4e588c953104e2386355828ede034e2,2021,102000,36600,65400,34623,33603,26694,336,330226MA2EMPGU90,92330226MA2EMPGU90,宁海县梅林乐根坊根雕艺术设计工作室
78fbb8fcbc894bd3af50aec5c1e70958,2022,109000,42140,66860,-19002,-13183,-15906,0,330226MA2EMPGU90,92330226MA2EMPGU90,宁海县梅林乐根坊根雕艺术设计工作室
a453f827115044ff9e8745f7e58259f3,2023,123000,19587,103413,-5152,-1823,-2304,0,330226MA2EMPGU90,92330226MA2EMPGU90,宁海县梅林乐根坊根雕艺术设计工作室
9ca2c2f286e44133bf0a62f39c27b607,2020,500250,152388,347862,21155,19976,10119,4994,330226MA2GWE3G85,91330226MA2GWE3G85,宁波昊翔航空票务有限公司
bc06b8cf5ab748dd8e2aaa49c68055f2,2021,998538,268784,729754,-56667,-17548,-23310,0,330226MA2GWE3G85,91330226MA2GWE3G85,宁波昊翔航空票务有限公司
45c7ea2ade3e4bfd996fbd6342a46e9d,2022,603369,229671,373698,269698,224521,152349,56130,330226MA2GWE3G85,91330226MA2GWE3G85,宁波昊翔航空票务有限公司
790180c681a042e69f0acfc582096045,2023,1374042,457992,916050,-98043,-56659,-65682,0,330226MA2GWE3G85,91330226MA2GWE3G85,宁波昊翔航空票务有限公司
c72fa9e0dbed4638b597be4cb933bd14,2020,81601793,30873361,50728432,-906543,-593293,-678183,0,330226144965792H,91330226144965792H,宁海县爱德文具有限公司
712f5175324743e99599377071bf98a8,2021,90103703,29562458,60541245,12693612,11939935,7471551,2984984,330226144965792H,91330226144965792H,宁海县爱德文具有限公司
6f130f482f5c429ea5c552277a28b95d,2022,69790107,24036391,45753716,-9800618,-255997,-331584,0,330226144965792H,91330226144965792H,宁海县爱德文具有限公司
ee5817792e934d3b87e8ca6dc612c5d2,2023,92250251,31366595,60883656,1924696,1754864,1062474,438716,330226144965792H,91330226144965792H,宁海县爱德文具有限公司
a717618624b64b10854d64090e1ea083,2020,88000,26520,61480,14387,12909,8958,129,330226MA28YB564U,92330226MA28YB564U,宁海县胡庆华餐馆
89eddcaab162485a93b678efb50c7db9,2021,91000,9972,81028,3041,2457,1443,25,330226MA28YB564U,92330226MA28YB564U,宁海县胡庆华餐馆
ee51ad6b8ca5408ca298b2490357cb17,2022,75000,9888,65112,6099,6010,5487,60,330226MA28YB564U,92330226MA28YB564U,宁海县胡庆华餐馆
3237b7c9d87542ff9208a3aedf5a5e7b,2023,130000,35596,94404,-762,1929,771,19,330226MA28YB564U,92330226MA28YB564U,宁海县胡庆华餐馆
6710b1d43af94d6f9f0038ef2f2558ca,2020,1134215,651131,483084,-230125,-71875,-82578,0,330226MA2GWRTAX2,91330226MA2GWRTAX2,宁波永申航空票务有限公司
37536dff7abc420199c6dc8de1ff7cb3,2021,494278,128719,365559,81219,159976,156183,39994,330226MA2GWRTAX2,91330226MA2GWRTAX2,宁波永申航空票务有限公司
79857b516afb48e08bb000081637cba6,2022,778170,272632,505538,350944,311564,220290,77891,330226MA2GWRTAX2,91330226MA2GWRTAX2,宁波永申航空票务有限公司
342ef19700fb443cadb7bc4472f17f03,2023,995593,115097,880496,103223,219130,213735,54782,330226MA2GWRTAX2,91330226MA2GWRTAX2,宁波永申航空票务有限公司
31c1c51ec1ea431fab95b2ce6bb8b5d6,2020,1467776,551540,916236,212905,209999,191613,2100,330226MACXUDA607,92330226MACXUDA607,宁海信禾文化传媒工作室
8746cfe8bc394dc6950d7f69138b4341,2021,1048699,270718,777981,250161,213020,150351,2130,330226MACXUDA607,92330226MACXUDA607,宁海信禾文化传媒工作室
57e877e7983d44f580a21e23ddbd7dc8,2022,1008962,394528,614434,-155245,-76563,-88719,0,330226MACXUDA607,92330226MACXUDA607,宁海信禾文化传媒工作室
fc1c4f8e83e344cc80075e9068779fda,2023,1324876,479057,845819,583611,492239,318873,4922,330226MACXUDA607,92330226MACXUDA607,宁海信禾文化传媒工作室
035f8ffadcce4c9c81003ebce51f2132,2020,3900737,898419,3002318,547919,482454,313923,4825,3302266655519077,913302266655519077,宁海县力洋镇心怡网吧
89d5f8231b1c45068dbed495c1358ebd,2021,2581485,898711,1682774,1100671,1076894,887058,10769,3302266655519077,913302266655519077,宁海县力洋镇心怡网吧
3bb07956b1664a909e47e420e14bc769,2022,2967197,680596,2286601,-138290,136865,129546,1369,3302266655519077,913302266655519077,宁海县力洋镇心怡网吧
1bb23c9943ac467f9b6c7feaaf8e8939,2023,4060750,2370258,1690492,1882613,1628233,564783,16282,3302266655519077,913302266655519077,宁海县力洋镇心怡网吧
3ad4dff17e5a4d17a898d3edec79b36b,2020,108000,41398,66602,27543,52225,44316,522,330226MA2CKWM16P,92330226MA2CKWM16P,宁海廊桥饭店
1d27f161a5fc4110af3c04ecab38aebc,2021,141000,37318,103682,29695,51327,47595,513,330226MA2CKWM16P,92330226MA2CKWM16P,宁海廊桥饭店
c20c04faed304c739919b563585df3f8,2022,108000,14134,93866,15854,14867,13158,149,330226MA2CKWM16P,92330226MA2CKWM16P,宁海廊桥饭店
98b02a74cdd74935b456243a1b2ebfa0,2023,76000,23624,52376,3822,3304,1116,33,330226MA2CKWM16P,92330226MA2CKWM16P,宁海廊桥饭店
fdd2df5969074a8fb34815980d8720b3,2020,142000,43110,98890,48295,36962,18660,370,330226MABP221B2Q,92330226MABP221B2Q,宁海县戴秀常文化传媒工作室
80f7ebe4253b4741a460de6722cf1574,2021,127000,22139,104861,16265,15425,9108,154,330226MABP221B2Q,92330226MABP221B2Q,宁海县戴秀常文化传媒工作室
8bd25b6949f34c7bb8af687a0e5a4a66,2022,110000,31407,78593,-32275,-39057,-51534,0,330226MABP221B2Q,92330226MABP221B2Q,宁海县戴秀常文化传媒工作室
e743b40f8b0141b0a634fa2ae6e703bf,2023,142000,33293,108707,-17528,-7351,-9387,0,330226MABP221B2Q,92330226MABP221B2Q,宁海县戴秀常文化传媒工作室
c29610c27e124327b3a0258c00888978,2020,134000,28787,105213,8419,7833,5793,78,330226MA290AXL82,92330226MA290AXL82,宁海荭萱化妆品商行
ed2a98e4441e405fba09467221b2a0e9,2021,124000,21847,102153,20087,18039,7236,180,330226MA290AXL82,92330226MA290AXL82,宁海荭萱化妆品商行
4a0debf177b44be9bfd0fcb461fb4651,2022,120000,15571,104429,10641,9949,7122,99,330226MA290AXL82,92330226MA290AXL82,宁海荭萱化妆品商行
ad99bc594da94af69a84fb302e6c0aa6,2023,80000,19234,60766,27503,26551,24750,266,330226MA290AXL82,92330226MA290AXL82,宁海荭萱化妆品商行
1f9af28d740e490ab207f1356ad190a8,2020,131000,18132,112868,-38018,34991,28116,350,330226MA2GU8HP36,92330226MA2GU8HP36,宁海林涛工艺品厂
29f6dcdf715946b480e122e143181c27,2021,84000,9608,74392,10812,9396,4275,94,330226MA2GU8HP36,92330226MA2GU8HP36,宁海林涛工艺品厂
4e6a023180294cd893c1fcee69221670,2022,149000,43001,105999,-39275,-21534,-24681,0,330226MA2GU8HP36,92330226MA2GU8HP36,宁海林涛工艺品厂
aaa61767114d4d12b2003164b5b47b3a,2023,148000,30607,117393,37287,34754,18669,348,330226MA2GU8HP36,92330226MA2GU8HP36,宁海林涛工艺品厂
f3a75dfebe2b4e5787f5cb942fa86469,2020,135000,18999,116001,10949,10279,7266,103,330226MA2H7A2L6D,92330226MA2H7A2L6D,宁海县胡静货物托运代理点
c8a1879a50fa440f87ad44260fb5edee,2021,80000,10177,69823,14713,12375,-2931,124,330226MA2H7A2L6D,92330226MA2H7A2L6D,宁海县胡静货物托运代理点
bbc728d8f14b419eb3c6310abdbf5a5a,2022,104000,32472,71528,-7568,-3632,-4560,0,330226MA2H7A2L6D,92330226MA2H7A2L6D,宁海县胡静货物托运代理点
5d3f939e62fe46f49259b7343245e7fd,2023,149000,49425,99575,53028,105295,97557,1053,330226MA2H7A2L6D,92330226MA2H7A2L6D,宁海县胡静货物托运代理点
145667155bb4479ebba8864fd8dbdfa9,2020,105000,30427,74573,32376,28073,16308,281,330226MA2EMMFH8E,92330226MA2EMMFH8E,宁海县跃龙街道宝通电子游戏厅
63374c31a5d24bc2a2fbd6bbf26e3401,2021,150000,26139,123861,32506,28458,21882,285,330226MA2EMMFH8E,92330226MA2EMMFH8E,宁海县跃龙街道宝通电子游戏厅
0ef1badd14ee4a57ac9efc1c7ab6d859,2022,120000,41579,78421,8891,8656,7740,87,330226MA2EMMFH8E,92330226MA2EMMFH8E,宁海县跃龙街道宝通电子游戏厅
dc687514a9ec4ac082e16215363da627,2023,137000,52255,84745,29588,24561,16905,246,330226MA2EMMFH8E,92330226MA2EMMFH8E,宁海县跃龙街道宝通电子游戏厅
78ab4e5cf12f483f8d51cd9c404e6323,2020,6836750,2425820,4410930,-282894,-174975,-200277,0,330226MA293ER72J,91330226MA293ER72J,宁波金稳文化传媒有限公司
b7f9a6382d9549ec85b048ce7654649a,2021,14018849,6213321,7805528,3800666,2250478,-2590419,562620,330226MA293ER72J,91330226MA293ER72J,宁波金稳文化传媒有限公司
38deafdc4345408bb4dfc37600807310,2022,14055913,6152914,7902999,6042583,5407600,2453343,1351900,330226MA293ER72J,91330226MA293ER72J,宁波金稳文化传媒有限公司
7db83338eeee4d6589953bc652061722,2023,4737131,977111,3760020,1488037,1340151,679338,335038,330226MA293ER72J,91330226MA293ER72J,宁波金稳文化传媒有限公司
8dc53d829a854715be0bbc850a278677,2020,8269090,4400039,3869051,-379720,-489639,-710001,0,330226698243011A,91330226698243011A,宁海联亿国际展览有限公司
7a09853b4fe04a0ebf0cc287857ceae5,2021,8370904,3918548,4452356,1442168,1388400,967494,347100,330226698243011A,91330226698243011A,宁海联亿国际展览有限公司
3b1168195de9441893039aeac238333c,2022,7587394,1851259,5736135,-1203575,-865953,-990081,0,330226698243011A,91330226698243011A,宁海联亿国际展览有限公司
d419bfed673048229422371126243655,2023,7038209,2740002,4298207,1509541,1381715,986244,345429,330226698243011A,91330226698243011A,宁海联亿国际展览有限公司
ed7eb7e6be2d47ad893ea47e0ad76953,2020,18079458,9930317,8149141,3437278,3139957,1900956,784989,330226MA2J3BH372,91330226MA2J3BH372,宁波凯力悦户外用品有限公司
be4cd23bcfb54d59adc00ffa5c7c204d,2021,27216257,15112283,12103974,-7456254,-3684142,-4472958,0,330226MA2J3BH372,91330226MA2J3BH372,宁波凯力悦户外用品有限公司
7075e1bd27b143699c03ff97def6dcd8,2022,25304114,11860115,13443999,-3349170,-1086509,-1381326,0,330226MA2J3BH372,91330226MA2J3BH372,宁波凯力悦户外用品有限公司
305da92aea104737b5a8144f50d5241f,2023,21707274,10631739,11075535,941492,2063388,2054493,515847,330226MA2J3BH372,91330226MA2J3BH372,宁波凯力悦户外用品有限公司
a7beec7c170d4ca98805896d022ccc09,2020,19496364,9232751,10263613,776502,705339,536310,176335,330226MA2GTRM318,91330226MA2GTRM318,宁海康安文化传媒有限公司
320a42b4d8464e77b4565549474d6d27,2021,17231064,9194371,8036693,-2445008,-1495615,-1790601,0,330226MA2GTRM318,91330226MA2GTRM318,宁海康安文化传媒有限公司
0bf5d7b5e674423db40309a7e4e00be2,2022,17117732,11560331,5557401,3043459,5064424,5062530,1266106,330226MA2GTRM318,91330226MA2GTRM318,宁海康安文化传媒有限公司
b3a23cfc733d4588b0cc3031011bbcaf,2023,11260394,3463522,7796872,1692377,1378456,900660,344614,330226MA2GTRM318,91330226MA2GTRM318,宁海康安文化传媒有限公司
8f933fb292bb4808a0a9eaa943259d18,2020,117000,40092,76908,7154,6750,3786,68,330226MA28Y32UX4,92330226MA28Y32UX4,宁海县嘉亮餐馆
ebe2978992df4e18b731779e06b69661,2021,131000,41794,89206,-6701,10149,1461,101,330226MA28Y32UX4,92330226MA28Y32UX4,宁海县嘉亮餐馆
f2597dad97c74b3faa376d06e90119b8,2022,145000,52013,92987,44912,42575,28737,426,330226MA28Y32UX4,92330226MA28Y32UX4,宁海县嘉亮餐馆
7aa97bc0e3bc4001b53b057e355c097d,2023,144000,18162,125838,62075,58053,33177,581,330226MA28Y32UX4,92330226MA28Y32UX4,宁海县嘉亮餐馆
3f341c63b0414faba9ca03773f7420f2,2020,4075808,1364166,2711642,13400,6457,-4989,65,330226MACMHYGF97,92330226MACMHYGF97,宁海山有文化传媒工作室
a331be2d0858419ea7433999edf3cdc4,2021,2044357,930694,1113663,-45861,-21602,-27060,0,330226MACMHYGF97,92330226MACMHYGF97,宁海山有文化传媒工作室
3796aec419cb459689e321ff406674f2,2022,2858808,1268614,1590194,566734,548160,510060,5482,330226MACMHYGF97,92330226MACMHYGF97,宁海山有文化传媒工作室
e41cd1e97b494a5893532bd5e04a8dbf,2023,3956787,2204072,1752715,112349,106998,63246,1070,330226MACMHYGF97,92330226MACMHYGF97,宁海山有文化传媒工作室
1ee2ac41e87a4819a54e051d7ea05f03,2020,98000,18323,79677,7067,5831,3858,58,330226MA2EMFW166,92330226MA2EMFW166,宁海县深甽慧民家政服务中心
5cc7adb21aac401cbff7668edce9c9f2,2021,103000,10657,92343,25536,21305,12840,213,330226MA2EMFW166,92330226MA2EMFW166,宁海县深甽慧民家政服务中心
163fbf63575d4e2db34df926bea8f84d,2022,101000,22993,78007,-28468,-16785,-20256,0,330226MA2EMFW166,92330226MA2EMFW166,宁海县深甽慧民家政服务中心
8645b44d3bec4db7a3d61631f52cca2c,2023,109000,28117,80883,39638,38617,35979,386,330226MA2EMFW166,92330226MA2EMFW166,宁海县深甽慧民家政服务中心
d81c473513b744c0ae8147b14d240e6c,2020,119000,20607,98393,13629,7162,-5997,72,330226MA291A386K,92330226MA291A386K,宁海县三艺木雕工艺品店
0264d4972f54483aa6fc9a5826b47e0a,2021,73000,19179,53821,1292,1146,738,11,330226MA291A386K,92330226MA291A386K,宁海县三艺木雕工艺品店
bddd66182d2c4e7689c32ea44c92c1ac,2022,92000,19122,72878,7558,6957,3798,70,330226MA291A386K,92330226MA291A386K,宁海县三艺木雕工艺品店
5e31251c4cd9450e86d4dcd2d0fdca38,2023,82000,21341,60659,7583,7176,6051,72,330226MA291A386K,92330226MA291A386K,宁海县三艺木雕工艺品店
f7f962f0ac0a453ca13e929a61689449,2020,119000,14899,104101,-29302,-20754,-23820,0,330226MA2GU2Y78K,92330226MA2GU2Y78K,宁海县宇福市场营销策划服务部
e22f3c1b439d42b4b84c9513d1d22bec,2021,125000,24343,100657,49873,43374,25431,434,330226MA2GU2Y78K,92330226MA2GU2Y78K,宁海县宇福市场营销策划服务部
5251cdb428564b1da36c06378798cbd7,2022,73000,23484,49516,7903,5944,2529,59,330226MA2GU2Y78K,92330226MA2GU2Y78K,宁海县宇福市场营销策划服务部
42c4d3b408ff40759b7ff18947c50edb,2023,141000,39123,101877,26592,24931,19971,249,330226MA2GU2Y78K,92330226MA2GU2Y78K,宁海县宇福市场营销策划服务部
44c8e9a8dfbf48d19e78498bcabb01e1,2020,1529287,555452,973835,443967,398440,220785,99610,330226MA2CH2LQ6H,91330226MA2CH2LQ6H,宁波美高文具有限公司
aece2e615fcf459fa7715577a7b84ae2,2021,1322674,683260,639414,-137865,177759,170004,44440,330226MA2CH2LQ6H,91330226MA2CH2LQ6H,宁波美高文具有限公司
e7d0050c3a434092a2a32f529721d5be,2022,2440649,1267426,1173223,475180,423129,341460,105782,330226MA2CH2LQ6H,91330226MA2CH2LQ6H,宁波美高文具有限公司
e7767856b791415881845cfbbbea174d,2023,2825837,879383,1946454,131321,109832,39984,27458,330226MA2CH2LQ6H,91330226MA2CH2LQ6H,宁波美高文具有限公司
c1ffb15e4b9344f2ba754ae4209bf726,2020,142000,55162,86838,38248,83681,77691,837,330226MA2H5R8N6E,92330226MA2H5R8N6E,宁海西店飞义餐饮店
a7300d07c73d42219e9e0e5eb1c6fcf1,2021,72000,11599,60401,-21600,-13918,-15852,0,330226MA2H5R8N6E,92330226MA2H5R8N6E,宁海西店飞义餐饮店
bd7ae8b95ee74be698b0b116497d0a7f,2022,135000,16470,118530,10824,6444,-8112,64,330226MA2H5R8N6E,92330226MA2H5R8N6E,宁海西店飞义餐饮店
7e60ac4fc0274873bd0f5db1c947af7c,2023,94000,11788,82212,-1933,-670,-807,0,330226MA2H5R8N6E,92330226MA2H5R8N6E,宁海西店飞义餐饮店
