main_identi_id,reg_org,comp_type,reg_state,uni_social_crd_cd,comp_nm,addr,legal_repre,indv_id,reg_capt,capt_kind,opt_scop,reg_no,appr_dt,est_dt,opt_from,opt_to,domdi_strict,pro_loc,opt_strict,postal_code,opt_loc,indv_code,indv_nm
330283MA2AGF6D2W,宁波市奉化区市场监督管理局,普通合伙企业,存续,91330283MA2AGF6D2W,宁波奉化星光盛殿娱乐会所（普通合伙）,浙江省宁波市奉化区中山东路以北一号地块金钟财富广场商业1038、1040、1042号,周飞云,歌舞厅娱乐活动,15000000.0,人民币,歌舞娱乐场所经营；食品经营；餐饮服务；烟草制品零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2AGF6D2W,2017-12-19,2017-12-19,2017-12-19,2099-12-31,330213001,奉化区,330213001,315500,奉化区,9011.0,9011.0
330283MA2812U93U,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330283MA2812U93U,奉化市阿杰汽车服务有限公司,奉化市岳林街道明化小区10幢401室（住宅）,孙杰,汽车租赁,20000.0,人民币,汽车租赁服务，汽车代驾服务，二手车经纪，汽车信息咨询服务。,330283MA2812U93U,2015-10-23,2015-10-23,2015-10-23,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7111.0,7111.0
330283MACTDBXR7E,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股的法人独资）,存续,91330283MACTDBXR7E,宁波老故事酒店管理有限公司,浙江省宁波市奉化区裘村镇湾丽苑33幢体检中心301,吴冠东,其他一般旅馆,1000000.0,人民币,一般项目：酒店管理；园区管理服务；商业综合体管理服务；游览景区管理；餐饮管理；会议及展览服务；商务代理代办服务；个人商务服务；信息咨询服务（不含许可类信息咨询服务）；旅游开发项目策划咨询；旅行社服务网点旅游招徕、咨询服务；旅客票务代理；咨询策划服务；票务代理服务；组织文化艺术交流活动；婚庆礼仪服务；专业保洁、清洗、消毒服务；停车场服务；日用百货销售；工艺美术品及礼仪用品销售（象牙及其制品除外）；农村民间工艺及制品、休闲农业和乡村旅游资源的开发经营（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：住宿服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330283MACTDBXR7E,2023-07-28,2023-07-28,2023-07-28,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6129.0,6129.0
330283MA2ERU9MXD,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MA2ERU9MXD,宁波市奉化区浓墨重彩广告经营部,浙江省宁波市奉化区岳林街道中山东路518号金城大厦A幢325室（自主申报）,竺路路,其他广告服务,0.0,,广告设计、制作、发布。,330283MA2ERU9MXD,2012-04-13,2012-04-13,2012-04-13,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7259.0,7259.0
330283MACDY5A626,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330283MACDY5A626,宁波碧海珍源餐饮有限公司,浙江省宁波市奉化区锦屏街道南山路153号办公楼一层、二层,王杰杰,正餐服务,1000000.0,人民币,许可项目：餐饮服务；食品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。一般项目：餐饮管理；市场营销策划；品牌管理（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MACDY5A626,2023-03-24,2023-03-24,2023-03-24,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6210.0,6210.0
330283MA2J76395Y,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,注销,91330283MA2J76395Y,宁波万舸电子商务有限公司,浙江省宁波市奉化区岳林街道东环路68号2幢513-1室（自主申报）,俞俊杰,文具用品批发,1000000.0,人民币,一般项目：互联网销售（除销售需要许可的商品）；体育用品及器材零售；体育用品及器材批发；体育用品设备出租；五金产品批发；计算机软硬件及辅助设备批发；厨具卫具及日用杂品批发；文具用品批发；办公用品销售；日用品销售；家用电器销售；卫生洁具销售；网络设备销售；户外用品销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：货物进出口；进出口代理；技术进出口（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330283MA2J76395Y,2021-05-26,2021-05-26,2021-05-26,2099-12-31,330213001,奉化区,330213001,315500,奉化区,5141.0,5141.0
330283MA7FFP7R9J,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330283MA7FFP7R9J,宁波盛峰广告传媒有限公司,浙江省宁波市奉化区方桥街道横里埭村南大路14号,李王盛,其他广告服务,1000000.0,人民币,一般项目：广告制作；广告设计、代理；广告发布；数字内容制作服务（不含出版发行）；平面设计；文艺创作；会议及展览服务；娱乐性展览；文化用品设备出租（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：建筑智能化系统设计；建设工程施工；建设工程设计；施工专业作业（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330283MA7FFP7R9J,2021-12-21,2021-12-21,2021-12-21,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7259.0,7259.0
330283MA2J6DWU5A,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330283MA2J6DWU5A,宁波旷观文化传播有限公司,浙江省宁波市奉化区溪口镇公园路1号（自主申报）,竺欣,其他文化艺术业,1000000.0,人民币,一般项目：组织文化艺术交流活动；其他文化艺术经纪代理；文艺创作；艺（美）术品、收藏品鉴定评估服务；艺术品代理；供应链管理服务；商业综合体管理服务；文化娱乐经纪人服务；非物质文化遗产保护；文物文化遗址保护服务；食用农产品批发；食用农产品零售；文化场馆管理服务；工艺美术品及收藏品批发（象牙及其制品除外）；工艺美术品及收藏品零售（象牙及其制品除外）；专业设计服务；游艺及娱乐用品销售；国内贸易代理；体育中介代理服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MA2J6DWU5A,2021-04-22,2021-04-22,2021-04-22,2099-12-31,330213001,奉化区,330213001,315500,奉化区,8890.0,8890.0
330283MABXQD928A,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MABXQD928A,宁波奉化伟越企业管理服务部,浙江省宁波市奉化区尚田街道广渡村桥头12号（商务秘书企业托管763号）,张伟敏,其他未列明商务服务业,100000.0,人民币,一般项目：企业管理咨询；社会经济咨询服务；信息咨询服务（不含许可类信息咨询服务）；企业管理；市场营销策划；项目策划与公关服务；工程管理服务；健康咨询服务（不含诊疗服务）；环保咨询服务；数字内容制作服务（不含出版发行）；文艺创作；软件开发；专业设计服务；组织文化艺术交流活动；图文设计制作；平面设计；广告设计、代理；市场调查（不含涉外调查）；会议及展览服务；普通机械设备安装服务；住房租赁；租赁服务（不含许可类租赁服务）；办公设备租赁服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；信息技术咨询服务；人工智能应用软件开发；新材料技术推广服务；安全咨询服务；咨询策划服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MABXQD928A,2022-09-08,2022-09-08,2022-09-08,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7299.0,7299.0
330283MA29236X61,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA29236X61,宁波市奉化区岳林亚珠土菜馆,浙江省宁波市奉化区岳林街道金钟路以西、大成路以北（华元欢乐城辅楼B幢105、106、107商铺）,王亚珠,正餐服务,0.0,,餐饮服务；食品经营以及其他按法律、法规、国务院决定等规定未禁止或无需经营许可的项目和未列入地方产业发展负面清单的项目。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA29236X61,2014-08-18,2014-08-18,2014-08-18,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6210.0,6210.0
330283MAD4CA8P21,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MAD4CA8P21,宁波奉化日尧暮摄影工作室（个体工商户）,浙江省宁波市奉化区岳林街道瑞府57号-2（自主申报）,项幼叶,摄影扩印服务,80000.0,人民币,一般项目：摄影扩印服务；摄像及视频制作服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MAD4CA8P21,2023-11-29,2023-11-29,2023-11-29,2099-12-31,330213001,奉化区,330213001,315500,奉化区,8060.0,8060.0
330283MA2ER68WX7,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MA2ER68WX7,奉化市泉溪书画社,奉化市西坞街道尚桥头村,李德鸿,其他文化艺术业,0.0,,一般经营项目:书画艺术作品零售。,330283MA2ER68WX7,2011-06-01,2011-06-01,2011-06-01,2099-12-31,330213001,奉化区,330213001,315500,奉化区,8890.0,8890.0
3302837562693689,宁波市奉化区市场监督管理局,有限责任公司（自然人独资）,存续,913302837562693689,宁波华昌泰户外用品有限公司,浙江省宁波市奉化区莼湖镇洪溪工业园2区2号,李项季,其他体育用品制造,4303266.0,人民币,箱包、帐篷、沙滩椅、钢家具、烧烤炉罩子、文化用品、体育用品、汽车配件、儿童安全座椅制造、加工。,3302837562693689,2003-12-12,2003-12-12,2003-12-12,2099-12-31,330213001,奉化区,330213001,315500,奉化区,2449.0,2449.0
330283MA281QLLXY,宁波市奉化区市场监督管理局,有限责任公司（自然人独资）,注销,91330283MA281QLLXY,宁波江氧设备租赁有限公司,奉化市锦屏街道西环路2幢（住宅）,陶顶峰,其他机械与设备经营租赁,1000000.0,人民币,液化天然气成套应用设备及部件的租赁、批发、零售;液化天然气应用技术服务、技术咨询。,330283MA281QLLXY,2016-04-07,2016-04-07,2016-04-07,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7119.0,7119.0
330283MA2CHE9MXF,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330283MA2CHE9MXF,宁波市朴宿怡澜民宿有限公司,浙江省宁波市奉化区翡翠湾海洋公园内,张瑞娣,其他住宿业,1000000.0,人民币,住宿服务；餐饮服务；健身服务；食品经营及网上经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2CHE9MXF,2018-06-22,2018-06-22,2018-06-22,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6190.0,6190.0
330283MA291B1A2N,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA291B1A2N,宁波市奉化区徐飞云烤鱼店,浙江省宁波市奉化区南山路2-27号,徐飞云,正餐服务,0.0,,餐饮服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA291B1A2N,2017-06-01,2017-06-01,2017-06-01,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6210.0,6210.0
330283MA2ERPJA1H,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA2ERPJA1H,奉化市王永华餐厅,奉化市锦屏街道长岭路51号,王永华,正餐服务,0.0,,正餐服务，小吃服务。,330283MA2ERPJA1H,2015-07-16,2015-07-16,2015-07-16,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6210.0,6210.0
330283MA2AHNPL68,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MA2AHNPL68,宁波奉化富璟火锅店,浙江省宁波市奉化区岳林街道中山东路299号（奉化万达广场4楼31-32号）,孙琴,正餐服务,0.0,,餐饮服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2AHNPL68,2018-03-23,2018-03-23,2018-03-23,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6210.0,6210.0
330283MA2J3QGP1T,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MA2J3QGP1T,宁波奉化三横聚客园饭店,浙江省宁波市奉化区江口街道横路2号,胡仕军,正餐服务,130000.0,人民币,"许可项目:餐饮服务;食品经营（依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准）。一般项目:外卖递送服务（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330283MA2J3QGP1T,2020-12-08,2020-12-08,2020-12-08,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6210.0,6210.0
330283MA2KP2Y82C,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA2KP2Y82C,宁波市奉化区宝鑫珠宝首饰店,浙江省宁波市奉化区岳林街道金海路156号（宝龙广场商业购物中心第一层M1-L1-009）（自主申报）,徐海宁,珠宝首饰零售,400000.0,人民币,一般项目：珠宝首饰批发；珠宝首饰零售；珠宝首饰回收修理服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MA2KP2Y82C,2021-08-25,2021-08-25,2021-08-25,2099-12-31,330213001,奉化区,330213001,315500,奉化区,5245.0,5245.0
330283MA281TCC7K,宁波市奉化区市场监督管理局,个人独资企业,注销,91330283MA281TCC7K,宁波奉化富翔工艺品厂,浙江省宁波市奉化区裘村镇翔鹤谭村,楼宇恒,雕塑工艺品制造,200000.0,人民币,竹木工艺品、塑料工艺品、泥塑工艺品的制造、加工。,330283MA281TCC7K,2016-04-19,2016-04-19,2016-04-19,2099-12-31,330213001,奉化区,330213001,315500,奉化区,2431.0,2431.0
330283MA2GRUAG95,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA2GRUAG95,宁波市奉化区赵君化妆品店,浙江省宁波市奉化区松岙镇街一村新街路90号（住宅自主申报）,赵君,化妆品及卫生用品零售,0.0,,化妆品的零售以及其他按法律、法规、国务院决定等规定未禁止或无需经营许可的项目和未列入地方产业发展负面清单的项目。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2GRUAG95,2019-07-17,2019-07-17,2019-07-17,2099-12-31,330213001,奉化区,330213001,315500,奉化区,5234.0,5234.0
310113MABMNEF14B,宁波市奉化区市场监督管理局,有限责任公司（外商投资企业法人独资）,存续,91310113MABMNEF14B,上海生椰出马餐饮管理有限公司,浙江省上海市宝山区沪太路4361号3号楼2层3215室,孙明杰,其他综合管理服务,100000.0,人民币,许可项目：酒类经营；餐饮服务；建设工程施工；建设工程设计；食品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准） 一般项目：餐饮管理；企业管理咨询；企业管理；信息咨询服务（不含许可类信息咨询服务）；广告发布；广告设计、代理；广告制作；市场营销策划；品牌管理；互联网销售（除销售需要许可的商品）；专业设计服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；外卖递送服务；采购代理服务；销售代理；人力资源服务（不含职业中介活动、劳务派遣服务）；劳务服务（不含劳务派遣）；食用农产品批发；食用农产品零售；日用品销售；日用百货销售；玩具销售；针纺织品销售；户外用品销售；礼品花卉销售；办公用品销售；游艺用品及室内游艺器材销售；宠物食品及用品批发；宠物食品及用品零售；家居用品销售；日用品批发；日用家电零售；家用电器销售；服装服饰零售；供应链管理服务；电子产品销售；租赁服务（不含许可类租赁服务）；网络与信息安全软件开发；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；计算机系统服务；互联网设备销售；物联网设备销售；智能家庭消费设备销售；信息安全设备销售；国内贸易代理；贸易经纪；照相机及器材销售；照相器材及望远镜零售；钟表与计时仪器销售；体育用品及器材零售；日用杂品销售；厨具卫具及日用杂品批发；化妆品零售；个人卫生用品销售；食品销售（仅销售预包装食品）。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,310113MABMNEF14B,2022-05-27,2022-05-27,2022-05-27,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7229.0,7229.0
330283MA2KNX5Y4R,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330283MA2KNX5Y4R,宁波沐风堂艺术传媒有限公司,浙江省宁波市奉化区岳林街道天峰路155号（自主申报）,张剑华,其他文化艺术业,300000.0,人民币,一般项目：组织文化艺术交流活动；广告设计、代理；文化场馆管理服务；中小学生校外托管服务；幼儿园外托管服务；组织体育表演活动；礼仪服务；文艺创作；面向家长实施的家庭教育咨询服务；摄影扩印服务；会议及展览服务；其他文化艺术经纪代理；广告发布；文具用品批发（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MA2KNX5Y4R,2021-08-18,2021-08-18,2021-08-18,2099-12-31,330213001,奉化区,330213001,315500,奉化区,8890.0,8890.0
330283MA293TDN5C,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA293TDN5C,宁波市奉化区啊芬餐饮店,浙江省宁波市奉化区锦屏街道红墙外弄11号边（住宅）,竺明芬,快餐服务,0.0,,餐饮服务：无油烟产生的蒸煮类饮食店.（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA293TDN5C,2016-09-07,2016-09-07,2016-09-07,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6220.0,6220.0
330283MA7N6JDT5H,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330283MA7N6JDT5H,宁波辰友珠宝有限公司,浙江省宁波市奉化区尚田街道广渡村桥头12号（商务秘书企业托管150）,孙少春,首饰、工艺品及收藏品批发,100000.0,人民币,一般项目：珠宝首饰批发；艺（美）术品、收藏品鉴定评估服务；工艺美术品及礼仪用品销售（象牙及其制品除外）；信息咨询服务（不含许可类信息咨询服务）；社会经济咨询服务；企业形象策划；市场营销策划；会议及展览服务；财务咨询；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；金银制品销售；钟表销售；服装服饰零售；日用百货销售；箱包销售；广告设计、代理；平面设计；健康咨询服务（不含诊疗服务）；国内贸易代理；房地产咨询；互联网销售（除销售需要许可的商品）；家用视听设备销售；保健食品（预包装）销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：互联网信息服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330283MA7N6JDT5H,2022-04-11,2022-04-11,2022-04-11,2099-12-31,330213001,奉化区,330213001,315500,奉化区,5146.0,5146.0
330283MA2AFMMK52,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA2AFMMK52,宁波市奉化溪口金港湾浴场,浙江省宁波市奉化区溪口镇中兴中路37-1号,庞其明,洗浴服务,0.0,,公共浴室服务；按摩服务；食品、日用品的零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2AFMMK52,2012-09-14,2012-09-14,2012-09-14,2099-12-31,330213001,奉化区,330213001,315500,奉化区,8051.0,8051.0
330283MA2H6F9P1R,宁波市奉化区市场监督管理局,有限责任公司（自然人投资或控股的法人独资）,存续,91330283MA2H6F9P1R,宁波雪窦山演艺经纪有限公司,浙江省宁波市奉化区溪口镇百丈路10幢8号303室（自主申报）,陈琼,文化娱乐经纪人,1000000.0,人民币,许可项目：演出经纪；歌舞娱乐活动；游艺娱乐活动；广播电视节目制作经营（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。一般项目：组织文化艺术交流活动；文化娱乐经纪人服务；其他文化艺术经纪代理；摄像及视频制作服务；娱乐性展览；游艺及娱乐用品销售；休闲娱乐用品设备出租；图文设计制作；租借道具活动；广告制作；礼仪服务；互联网销售（除销售需要许可的商品）；电影摄制服务；组织体育表演活动；体育竞赛组织；广告设计、代理；旅游开发项目策划咨询；旅客票务代理；票务代理服务；食品互联网销售（仅销售预包装食品）；销售代理；酒店管理；餐饮管理（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MA2H6F9P1R,2020-06-19,2020-06-19,2020-06-19,2099-12-31,330213001,奉化区,330213001,315500,奉化区,9053.0,9053.0
330283MA2GQXJ919,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MA2GQXJ919,宁波奉化万达古茗奶茶店,浙江省宁波市奉化区岳林街道中山路以北桃源路以东奉化万达广场8幢商业24号（-1）,汤小伦,其他饮料及冷饮服务,0.0,,一般项目：小餐饮店（三小行业，含网络经营）；小食杂店（三小行业）；外卖递送服务；日用品销售；服装服饰零售；工艺美术品及收藏品批发（象牙及其制品除外）；办公用品销售；互联网销售（除销售需要许可的商品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MA2GQXJ919,2019-05-24,2019-05-24,2019-05-24,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6239.0,6239.0
330283MA2AJEHD6W,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA2AJEHD6W,宁波市奉化区林红餐饮店,浙江省宁波市奉化区锦屏街道南大路241号,林红梅,正餐服务,0.0,,餐饮服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2AJEHD6W,2018-04-28,2018-04-28,2018-04-28,2099-12-31,330213001,奉化区,330213001,315500,奉化区,6210.0,6210.0
330283MA2KPJRH8J,宁波市奉化区市场监督管理局,有限责任公司分公司（自然人投资或控股）,存续,91330283MA2KPJRH8J,宁波以沫文化传媒有限公司第五分公司,浙江省宁波市奉化区岳林街道中山东路299号室内步行街3F层3069号商铺,严柏乐,文化活动服务,0.0,,"一般项目:组织文化艺术交流活动;文艺创作;企业形象策划;市场营销策划;品牌管理;广告设计、代理;广告制作;摄影扩印服务;摄像及视频制作服务;咨询策划服务;婚庆礼仪服务;会议及展览服务;互联网数据服务;信息系统集成服务;信息技术咨询服务;计算机系统服务;智能控制系统集成;软件开发;信息系统运行维护服务;个人商务服务;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;鞋帽批发;化妆品批发;珠宝首饰批发;珠宝首饰零售;鞋帽零售;箱包销售;工艺美术品及收藏品零售（象牙及其制品除外）;皮革制品销售;日用百货销售;玩具销售;办公用品销售;单用途商业预付卡代理销售（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。许可项目:生活美容服务（依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准）。（在总公司经营范围内从事经营活动）",330283MA2KPJRH8J,2021-09-17,2021-09-17,2021-09-17,2099-12-31,330213001,奉化区,330213001,315500,奉化区,9051.0,9051.0
3302835839511652,宁波市奉化区市场监督管理局,私营有限责任公司（自然人控股或私营性质企业控股）,吊销,913302835839511652,奉化市晶都汽车租赁有限公司,奉化市莼湖镇莼民东路20号,王星河,汽车租赁,100000.0,人民币,"一般经营项目:汽车租赁服务,旧货寄售服务。",3302835839511652,2011-09-26,2011-09-26,2011-09-26,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7111.0,7111.0
330283MA2GQD8A5D,宁波市奉化区市场监督管理局,有限责任公司（自然人独资）,存续,91330283MA2GQD8A5D,宁波斌华二手车经纪有限公司,浙江省宁波市奉化区岳林街道龙潭村公路东（住宅）,顾武斌,其他未列明商务服务业,600000.0,人民币,二手车经纪、经销；代理二手车登记、年检、转移手续；汽车销售；汽车配件批发、零售；汽车租赁；汽车信息咨询以及其他按法律、法规、国务院决定等规定未禁止或无需经营许可的项目和未列入地方产业发展负面清单的项目。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2GQD8A5D,2019-04-26,2019-04-26,2019-04-26,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7299.0,7299.0
330283MA290HXEX1,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MA290HXEX1,宁波市奉化区阳辰广告装饰部,浙江省宁波市奉化区岳林街道时代尚府20号商铺（自主申报）,宋德波,其他广告服务,0.0,,"室内外广告设计、制作、发布,室内外装饰工程设计、施工。（依法须经批准的项目,经相关部门批准后方可开展经营活动）",330283MA290HXEX1,2013-03-04,2013-03-04,2013-03-04,2099-12-31,330213001,奉化区,330213001,315500,奉化区,7259.0,7259.0
330283MA2AF3GM19,宁波市奉化区市场监督管理局,个体工商户,注销,92330283MA2AF3GM19,宁波市奉化区万福来打金店,浙江省宁波市奉化区岳林街道义门路108号,李召秀,珠宝首饰及有关物品制造,0.0,,金银首饰的加工、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330283MA2AF3GM19,2014-12-23,2014-12-23,2014-12-23,2099-12-31,330213001,奉化区,330213001,315500,奉化区,2438.0,2438.0
330283MA2J3RA873,宁波市奉化区市场监督管理局,个体工商户,存续,92330283MA2J3RA873,宁波奉化星动溜溜轮滑店,浙江省宁波市奉化区锦屏街道南山路150号商业-3-2（奉化城泰城F3-03002号点位）（自主申报）,缪园吉,体育用品及器材零售,200000.0,人民币,一般项目：体育用品及器材零售；从事语言能力、艺术、体育、科技等培训的营利性民办培训服务机构（除面向中小学生开展的学科类、语言类文化教育培训）；体育健康服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330283MA2J3RA873,2020-12-09,2020-12-09,2020-12-09,2099-12-31,330213001,奉化区,330213001,315500,奉化区,5242.0,5242.0
330211MAC4J5M18L,宁波市镇海区市场监督管理局,有限责任公司（自然人投资或控股）,注销,91330211MAC4J5M18L,爱意文化传媒（宁波）有限公司,浙江省宁波市镇海区九龙湖镇龙源路382号1-8室,刘莹莹,文艺创作与表演,100000.0,人民币,"一般项目:广告制作;广告设计、代理;企业形象策划;组织文化艺术交流活动;市场营销策划;图文设计制作;文艺创作;信息咨询服务（不含许可类信息咨询服务）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330211MAC4J5M18L,2022-11-22,2022-11-22,2022-11-22,2099-12-31,330211001,镇海区,330211001,315200,镇海区,8810.0,8810.0
330211MACUABDG43,宁波市镇海区市场监督管理局,有限责任公司（自然人独资）,存续,91330211MACUABDG43,宁波简丹空间设计有限公司,浙江省宁波市镇海区庄市街道永旺村野与望乡野青创理想会堂112,储丹浓,专业设计服务,1000000.0,人民币,一般项目：专业设计服务；园林绿化工程施工；城乡市容管理；城市公园管理；安防设备销售；工程管理服务；城市绿化管理；普通机械设备安装服务；住宅水电安装维护服务；图文设计制作；会议及展览服务；企业管理咨询；家居用品销售；家用电器销售；家具销售；工艺美术品及礼仪用品销售（象牙及其制品除外）；五金产品批发；电线、电缆经营；环境监测专用仪器仪表销售；建筑材料销售；木材销售；机械电气设备销售；门窗销售；针纺织品销售；建筑装饰材料销售；轻质建筑材料销售；日用百货销售；灯具销售；化工产品销售（不含许可类化工产品）；涂料销售（不含危险化学品）；礼品花卉销售；电子产品销售；互联网销售（除销售需要许可的商品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：住宅室内装饰装修；建设工程施工；建设工程勘察（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330211MACUABDG43,2023-09-06,2023-09-06,2023-09-06,2099-12-31,330211001,镇海区,330211001,315200,镇海区,7492.0,7492.0
330211MA2EQE1D6H,宁波市镇海区市场监督管理局,个体工商户,存续,92330211MA2EQE1D6H,宁波市镇海区骆驼和美家纺店,浙江省宁波市镇海区骆驼街道三五路299号（承诺申报）,赵王飞,纺织品及针织品零售,0.0,,"家纺零售。（依法须经批准的项目,经相关部门批准后方可开展经营活动）",330211MA2EQE1D6H,2016-03-28,2016-03-28,2016-03-28,2099-12-31,330211001,镇海区,330211001,315200,镇海区,5231.0,5231.0
330211MA2KNU68XE,宁波市镇海区市场监督管理局,有限责任公司（自然人独资）,存续,91330211MA2KNU68XE,宁波众爱贸易有限公司,浙江省宁波市镇海区澥浦镇凤岭路127号,郑华妹,乐器批发,1000000.0,人民币,"一般项目:乐器批发;乐器维修、调试;建筑用金属配件销售;模具销售;针纺织品销售;服装服饰批发;门窗销售;软木制品销售;日用木制品销售;货物进出口;技术进出口;进出口代理;机械电气设备销售;电子元器件与机电组件设备销售;电子元器件批发;电子元器件零售;电力电子元器件销售;家用电器销售;智能家庭消费设备销售;电力测功电机销售;建筑装饰材料销售;电气设备销售;家具安装和维修服务;金属门窗工程施工;家具销售（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330211MA2KNU68XE,2021-08-16,2021-08-16,2021-08-16,2099-12-31,330211001,镇海区,330211001,315200,镇海区,5147.0,5147.0
